Category, Price, Energy Star, Name, Source
ENERGY STAR Television,305.99,false,LG - 28" Class (28" Diag.) - LED-LCD TV - 720p - 120 Hz,http://www.bestbuy.com/site/28-class-28-diag--led-lcd-tv-720p-120-hz/1309605507.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1309605507&skuId=1309605507&st=categoryid$abcat0101001&cp=2&lp=28#tab=buyingOptions
ENERGY STAR Television,307.99,false,LG - 29" Class (28-1/2" Diag.) - LED - 720p - 60Hz - HDTV,http://www.bestbuy.com/site/29-class-28-1-2-diag--led-720p-60hz-hdtv/1306114750.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1306114750&skuId=1306114750&st=categoryid$abcat0101001&cp=2&lp=29#tab=buyingOptions
ENERGY STAR Television,319.99,false,Insignia™ - 42" Class (42" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/42-class-42-diag--led-1080p-60hz-hdtv/2891233.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=1219081527445&skuId=2891233&st=categoryid$abcat0101001&cp=2&lp=30
ENERGY STAR Television,320.39,false,Hannspree - 28" Class (28" Diag.) - LCD TV - 1080p - HDTV 1080p,http://www.bestbuy.com/site/28-class-28-diag--lcd-tv-1080p-hdtv-1080p/1305507867.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1305507867&skuId=1305507867&st=categoryid$abcat0101001&cp=2&lp=31#tab=buyingOptions
ENERGY STAR Television,327.99,false,Panasonic - 32" Class (32" Diag.) - LED-LCD TV,http://www.bestbuy.com/site/32-class-32-diag--led-lcd-tv/1309126941.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1309126941&skuId=1309126941&st=categoryid$abcat0101001&cp=2&lp=32#tab=buyingOptions
ENERGY STAR Television,329.99,false,Hisense - Refurbished 39" Class (39" Diag.) - LCD - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/refurbished-39-class-39-diag--lcd-1080p-60hz-hdtv/8797548.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=1218895763136&skuId=8797548&st=categoryid$abcat0101001&cp=2&lp=33
ENERGY STAR Television,329.99,true,Magnavox - 39" Class (38-5/8" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/39-class-38-5-8-diag--led-1080p-60hz-hdtv/8925657.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=1218951965527&skuId=8925657&st=categoryid$abcat0101001&cp=2&lp=34
ENERGY STAR Television,329.99,false,VIZIO - E-Series - 39" Class (38-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/e-series-39-class-38-1-2-diag--led-1080p-60hz-hdtv/3219002.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=1219089305692&skuId=3219002&st=categoryid$abcat0101001&cp=2&lp=35
ENERGY STAR Television,329.99,true,Samsung - 32" Class (31-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/32-class-31-1-2-diag--led-1080p-60hz-hdtv/4833556.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=1218538976873&skuId=4833556&st=categoryid$abcat0101001&cp=2&lp=36
ENERGY STAR Television,330.99,false,Philips - 4000 Series - 32" Class (32" Diag.) - LED - 1080p - 60Hz - Smart - HDTV,http://www.bestbuy.com/site/4000-series-32-class-32-diag--led-1080p-60hz-smart-hdtv/1306544748.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1306544748&skuId=1306544748&st=categoryid$abcat0101001&cp=2&lp=37#tab=buyingOptions
ENERGY STAR Television,348.99,false,GPX - 39" Class (38-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/39-class-38-1-2-diag--led-1080p-60hz-hdtv/1309811755.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1309811755&skuId=1309811755&st=categoryid$abcat0101001&cp=2&lp=38#tab=buyingOptions
ENERGY STAR Television,349.99,false,Sansui - Accu - 39" Class (38-5/8" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/accu-39-class-38-5-8-diag--led-1080p-60hz-hdtv/5818276.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=1219165141720&skuId=5818276&st=categoryid$abcat0101001&cp=2&lp=39
ENERGY STAR Television,349.99,false,Philips - 5000 Series - 32" Class (31-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/5000-series-32-class-31-1-2-diag--led-1080p-60hz-hdtv/1997276.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=1219068205839&skuId=1997276&st=categoryid$abcat0101001&cp=2&lp=40
ENERGY STAR Television,349.99,false,RCA - 42" Class (42" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/42-class-42-diag--led-1080p-60hz-hdtv/9272044.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=1219011005882&skuId=9272044&st=categoryid$abcat0101001&cp=2&lp=41
ENERGY STAR Television,350.97,false,VIZIO - Refurbished - 39" Class (39" Diag.) - LED-LCD TV - 1080p - 120 Hz - HDTV 1080p,http://www.bestbuy.com/site/refurbished-39-class-39-diag--led-lcd-tv-1080p-120-hz-hdtv-1080p/1308600398.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1308600398&skuId=1308600398&st=categoryid$abcat0101001&cp=2&lp=42#tab=buyingOptions
ENERGY STAR Television,361.49,false,Philips - Refurbished - 32" Class (32" Diag.) - LED-LCD TV - 768p - HDTV,http://www.bestbuy.com/site/refurbished-32-class-32-diag--led-lcd-tv-768p-hdtv/1305262506.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1305262506&skuId=1305262506&st=categoryid$abcat0101001&cp=2&lp=43#tab=buyingOptions
ENERGY STAR Television,369.99,false,GPX - 39" Class (38-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/39-class-38-1-2-diag--led-1080p-60hz-hdtv/1693855.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=1219060691753&skuId=1693855&st=categoryid$abcat0101001&cp=2&lp=44
ENERGY STAR Television,369.99,true,Toshiba - 40" Class (40" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/40-class-40-diag--led-1080p-60hz-hdtv/4126044.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=1219096318652&skuId=4126044&st=categoryid$abcat0101001&cp=2&lp=45
ENERGY STAR Television,375.00,false,Toshiba - 32" Class (32" Diag.) - LED-LCD TV - 720p,http://www.bestbuy.com/site/32-class-32-diag--led-lcd-tv-720p/1304393959.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1304393959&skuId=1304393959&st=categoryid$abcat0101001&cp=2&lp=46#tab=buyingOptions
ENERGY STAR Television,377.99,true,Sansui - 39" Class (38-5/8" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/39-class-38-5-8-diag--led-1080p-60hz-hdtv/1305321043.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1305321043&skuId=1305321043&st=categoryid$abcat0101001&cp=2&lp=47#tab=buyingOptions
ENERGY STAR Television,379.00,false,Contex - 39" Class (38-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/39-class-38-1-2-diag--led-1080p-60hz-hdtv/1307722749.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1307722749&skuId=1307722749&st=categoryid$abcat0101001&cp=2&lp=48#tab=buyingOptions
ENERGY STAR Television,379.00,false,Contex - 39" Class (38-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/39-class-38-1-2-diag--led-1080p-60hz-hdtv/1307722756.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=mp1307722756&skuId=1307722756&st=categoryid$abcat0101001&cp=2&lp=49#tab=buyingOptions
ENERGY STAR Television,379.99,false,Contex - 39" Class (38-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/39-class-38-1-2-diag--led-1080p-60hz-hdtv/9334078.p;jsessionid=F6795BE24EB8B26AF946EC17A79690ED.bbolsp-app03-159?id=1219011468525&skuId=9334078&st=categoryid$abcat0101001&cp=2&lp=50
ENERGY STAR Television,379.99,false,Contex - 39" Class (38-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/39-class-38-1-2-diag--led-1080p-60hz-hdtv/9334069.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219011467773&skuId=9334069&st=categoryid$abcat0101001&cp=3&lp=1
ENERGY STAR Television,379.99,true,Samsung - 32" Class (31-1/2" Diag.) - LED - 1080p - 60Hz - Smart - HDTV,http://www.bestbuy.com/site/32-class-31-1-2-diag--led-1080p-60hz-smart-hdtv/5555718.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1218690756734&skuId=5555718&st=categoryid$abcat0101001&cp=3&lp=2
ENERGY STAR Television,379.99,false,RCA - 42" Class (42" Diag.) - LED - 1080p - 60Hz - HDTV DVD Combo,http://www.bestbuy.com/site/42-class-42-diag--led-1080p-60hz-hdtv-dvd-combo/9272062.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219010350018&skuId=9272062&st=categoryid$abcat0101001&cp=3&lp=3
ENERGY STAR Television,379.99,true,VIZIO - M-Series - 32" Class (31-1/2" Diag.) - LED - 1080p - 120Hz - Smart - HDTV,http://www.bestbuy.com/site/m-series-32-class-31-1-2-diag--led-1080p-120hz-smart-hdtv/8790111.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1218895764645&skuId=8790111&st=categoryid$abcat0101001&cp=3&lp=4
ENERGY STAR Television,380.99,false,Coby - 40" Class (40" Diag.) - LCD TV - 1080p - HDTV 1080p,http://www.bestbuy.com/site/40-class-40-diag--lcd-tv-1080p-hdtv-1080p/1305939774.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1305939774&skuId=1305939774&st=categoryid$abcat0101001&cp=3&lp=5#tab=buyingOptions
ENERGY STAR Television,389.00,true,Toshiba - 39" Class (38-5/8" Diag.) - LED - 1080p - 120Hz - HDTV,http://www.bestbuy.com/site/39-class-38-5-8-diag--led-1080p-120hz-hdtv/1308129585.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1308129585&skuId=1308129585&st=categoryid$abcat0101001&cp=3&lp=6#tab=buyingOptions
ENERGY STAR Television,396.99,true,Toshiba - 32" Class (31-1/2" Diag.) - LED - 1080p - 120Hz - Smart - HDTV,http://www.bestbuy.com/site/32-class-31-1-2-diag--led-1080p-120hz-smart-hdtv/1306719122.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1306719122&skuId=1306719122&st=categoryid$abcat0101001&cp=3&lp=7#tab=buyingOptions
ENERGY STAR Television,399.00,true,Samsung - 32" Class (31-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/32-class-31-1-2-diag--led-1080p-60hz-hdtv/1306237435.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1306237435&skuId=1306237435&st=categoryid$abcat0101001&cp=3&lp=8#tab=buyingOptions
ENERGY STAR Television,399.00,true,Toshiba - 32" Class (31-1/2" Diag.) - LED - 720p - 120Hz - HDTV,http://www.bestbuy.com/site/32-class-31-1-2-diag--led-720p-120hz-hdtv/1307699386.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1307699386&skuId=1307699386&st=categoryid$abcat0101001&cp=3&lp=9#tab=buyingOptions
ENERGY STAR Television,399.99,false,Sansui - Accu - 42" Class (42" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/accu-42-class-42-diag--led-1080p-60hz-hdtv/5818047.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219165146705&skuId=5818047&st=categoryid$abcat0101001&cp=3&lp=11
ENERGY STAR Television,399.99,false,Sansui - Accu - 39" Class (38-5/8" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/accu-39-class-38-5-8-diag--led-1080p-60hz-hdtv/5818116.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219165144741&skuId=5818116&st=categoryid$abcat0101001&cp=3&lp=12
ENERGY STAR Television,399.99,true,Samsung - Refurbished 39" Class (38-5/8" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/refurbished-39-class-38-5-8-diag--led-1080p-60hz-hdtv/7045686.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1218826427945&skuId=7045686&st=categoryid$abcat0101001&cp=3&lp=13
ENERGY STAR Television,399.99,false,Panasonic - 39" Class (38-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/39-class-38-1-2-diag--led-1080p-60hz-hdtv/3621011.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219092581808&skuId=3621011&st=categoryid$abcat0101001&cp=3&lp=14
ENERGY STAR Television,399.99,false,Insignia™ - 48" Class (47-5/8" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/48-class-47-5-8-diag--led-1080p-60hz-hdtv/2563138.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219074400922&skuId=2563138&st=categoryid$abcat0101001&cp=3&lp=15
ENERGY STAR Television,399.99,true,LG - 39" Class (38-1/2" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/39-class-38-1-2-diag--led-1080p-60hz-hdtv/7552071.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1218851199169&skuId=7552071&st=categoryid$abcat0101001&cp=3&lp=16
ENERGY STAR Television,399.99,true,Samsung - 43" Class (43" Diag.) - Plasma - 720p - 600Hz - HDTV,http://www.bestbuy.com/site/43-class-43-diag--plasma-720p-600hz-hdtv/8175079.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1218864996425&skuId=8175079&st=categoryid$abcat0101001&cp=3&lp=17
ENERGY STAR Television,399.99,true,Samsung - 39" Class (38-5/8" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/39-class-38-5-8-diag--led-1080p-60hz-hdtv/8812414.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1218901331219&skuId=8812414&st=categoryid$abcat0101001&cp=3&lp=18
ENERGY STAR Television,399.99,false,VIZIO - E-Series - 40" Class (40" Diag.) - LED - 1080p - 120Hz - Smart - HDTV,http://www.bestbuy.com/site/e-series-40-class-40-diag--led-1080p-120hz-smart-hdtv/3484019.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219091714059&skuId=3484019&st=categoryid$abcat0101001&cp=3&lp=19
ENERGY STAR Television,407.99,false,Panasonic - 39" Class (39" Diag.) - LED-LCD TV - 1080p,http://www.bestbuy.com/site/39-class-39-diag--led-lcd-tv-1080p/1309126958.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1309126958&skuId=1309126958&st=categoryid$abcat0101001&cp=3&lp=21#tab=buyingOptions
ENERGY STAR Television,415.99,false,ViewSonic - 32" Class (32" Diag.) - LED-LCD TV - 1080p - HDTV 1080p,http://www.bestbuy.com/site/32-class-32-diag--led-lcd-tv-1080p-hdtv-1080p/1310479654.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1310479654&skuId=1310479654&st=categoryid$abcat0101001&cp=3&lp=22#tab=buyingOptions
ENERGY STAR Television,419.99,false,Hitachi - 40" Class (40" Diag.) - LED - 1080p - 120Hz - HDTV,http://www.bestbuy.com/site/40-class-40-diag--led-1080p-120hz-hdtv/2905113.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219082283641&skuId=2905113&st=categoryid$abcat0101001&cp=3&lp=23
ENERGY STAR Television,419.99,false,Toshiba - 40" Class (40" Diag.) - LED - 1080p - 120Hz - Smart - HDTV - Gun Metal Deco,http://www.bestbuy.com/site/40-class-40-diag--led-1080p-120hz-smart-hdtv/4824003.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219103679883&skuId=4824003&st=categoryid$abcat0101001&cp=3&lp=24
ENERGY STAR Television,429.99,true,Sharp - 42" Class (42" Diag.) - LED - 1080p - 120Hz - HDTV,http://www.bestbuy.com/site/42-class-42-diag--led-1080p-120hz-hdtv/8976043.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1218960132416&skuId=8976043&st=categoryid$abcat0101001&cp=3&lp=25
ENERGY STAR Television,429.99,false,Samsung - 32" Class (31-1/2" Diag.) - LED - 1080p - 60Hz - Smart - HDTV,http://www.bestbuy.com/site/32-class-31-1-2-diag--led-1080p-60hz-smart-hdtv/3485009.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219091716902&skuId=3485009&st=categoryid$abcat0101001&cp=3&lp=26
ENERGY STAR Television,430.49,false,VIZIO - Refurbished - 42" Class (42" Diag.) - LED-LCD TV - 1080p - 120 Hz - HDTV 1080p,http://www.bestbuy.com/site/refurbished-42-class-42-diag--led-lcd-tv-1080p-120-hz-hdtv-1080p/1308298045.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1308298045&skuId=1308298045&st=categoryid$abcat0101001&cp=3&lp=29#tab=buyingOptions
ENERGY STAR Television,437.99,true,LG - 32" Class (31-1/2" Diag.) - LED - 720p - 60Hz - HDTV,http://www.bestbuy.com/site/32-class-31-1-2-diag--led-720p-60hz-hdtv/1310134683.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1310134683&skuId=1310134683&st=categoryid$abcat0101001&cp=3&lp=30#tab=buyingOptions
ENERGY STAR Television,438.21,true,Sansui - 40" Class (40" Diag.) - LCD - 1080p - 120Hz - HDTV,http://www.bestbuy.com/site/40-class-40-diag--lcd-1080p-120hz-hdtv/1307605974.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1307605974&skuId=1307605974&st=categoryid$abcat0101001&cp=3&lp=31#tab=buyingOptions
ENERGY STAR Television,447.82,true,Philips - 4000 Series - 40" Class (40" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/4000-series-40-class-40-diag--led-1080p-60hz-hdtv/1305177695.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1305177695&skuId=1305177695&st=categoryid$abcat0101001&cp=3&lp=32#tab=buyingOptions
ENERGY STAR Television,448.49,false,VIZIO - Refurbished - 40-inch Widescreen LED-Backlight LCD TV - 1080p - 10000000:1 - 320 cd/m2 - 6 ms,http://www.bestbuy.com/site/refurbished-40-inch-widescreen-led-backlight-lcd-tv-1080p-100000001-320-cd-m2-6-ms/1308998570.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1308998570&skuId=1308998570&st=categoryid$abcat0101001&cp=3&lp=33#tab=buyingOptions
ENERGY STAR Television,449.99,true,Toshiba - Refurbished 40" Class (40" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/refurbished-40-class-40-diag--led-1080p-60hz-hdtv/8780797.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1218892519079&skuId=8780797&st=categoryid$abcat0101001&cp=3&lp=34
ENERGY STAR Television,449.99,false,Philips - 5000 Series - 40" Class (40" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/5000-series-40-class-40-diag--led-1080p-60hz-hdtv/1997294.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219068209033&skuId=1997294&st=categoryid$abcat0101001&cp=3&lp=35
ENERGY STAR Television,449.99,true,LG - 42" Class (41-9/10" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/42-class-41-9-10-diag--led-1080p-60hz-hdtv/8848048.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1218912948657&skuId=8848048&st=categoryid$abcat0101001&cp=3&lp=36
ENERGY STAR Television,449.99,true,Samsung - 40" Class (40" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/40-class-40-diag--led-1080p-60hz-hdtv/5012276.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1218597269582&skuId=5012276&st=categoryid$abcat0101001&cp=3&lp=37
ENERGY STAR Television,449.99,false,RCA - 46" Class (46" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/46-class-46-diag--led-1080p-60hz-hdtv/2636744.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219075349976&skuId=2636744&st=categoryid$abcat0101001&cp=3&lp=39
ENERGY STAR Television,449.99,true,Westinghouse - 46" Class (46" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/46-class-46-diag--led-1080p-60hz-hdtv/2894161.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219081523763&skuId=2894161&st=categoryid$abcat0101001&cp=3&lp=40
ENERGY STAR Television,452.99,false,Philips - 5000 Series - 40" Class (40" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/5000-series-40-class-40-diag--led-1080p-60hz-hdtv/1309814404.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1309814404&skuId=1309814404&st=categoryid$abcat0101001&cp=3&lp=41#tab=buyingOptions
ENERGY STAR Television,459.99,false,Philips - 4000 Series - 40" Class (40" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/4000-series-40-class-40-diag--led-1080p-60hz-hdtv/2291028.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219071228084&skuId=2291028&st=categoryid$abcat0101001&cp=3&lp=43
ENERGY STAR Television,479.00,false,LG - 39" Class (39" Diag.) - LED-LCD TV - 1080p - 120 Hz,http://www.bestbuy.com/site/39-class-39-diag--led-lcd-tv-1080p-120-hz/1310560314.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1310560314&skuId=1310560314&st=categoryid$abcat0101001&cp=3&lp=44#tab=buyingOptions
ENERGY STAR Television,479.99,false,Seiki - 48" Class (48" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/48-class-48-diag--led-1080p-60hz-hdtv/5562471.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219139431369&skuId=5562471&st=categoryid$abcat0101001&cp=3&lp=45
ENERGY STAR Television,483.99,false,Samsung - 40" Class (40" Diag.) - LCD - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/40-class-40-diag--lcd-1080p-60hz-hdtv/1310128408.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1310128408&skuId=1310128408&st=categoryid$abcat0101001&cp=3&lp=47#tab=buyingOptions
ENERGY STAR Television,488.99,false,LG - 50" Class (49-9/10" Diag.) - Plasma - 720p - 600Hz - HDTV,http://www.bestbuy.com/site/50-class-49-9-10-diag--plasma-720p-600hz-hdtv/1306897219.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1306897219&skuId=1306897219&st=categoryid$abcat0101001&cp=3&lp=48#tab=buyingOptions
ENERGY STAR Television,498.89,false,Philips - 4000 Series 40" Class (40" Diag.) - LED - 1080p - 120Hz - Smart - HDTV,http://www.bestbuy.com/site/4000-series-40-class-40-diag--led-1080p-120hz-smart-hdtv/1306544755.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=mp1306544755&skuId=1306544755&st=categoryid$abcat0101001&cp=3&lp=49#tab=buyingOptions
ENERGY STAR Television,499.98,false,LG - 50" Class (49-9/10" Diag.) - Plasma - 720p - 600Hz - HDTV,http://www.bestbuy.com/site/50-class-49-9-10-diag--plasma-720p-600hz-hdtv/5265005.p;jsessionid=9DF5381385F027AA6E43B119F681C07D.bbolsp-app02-179?id=1219116800328&skuId=5265005&st=categoryid$abcat0101001&cp=3&lp=50
ENERGY STAR Television,499.99,true,Samsung - Refurbished 46" Class (45-9/10" Diag.) - LED - 1080p - 60Hz - HDTV,http://www.bestbuy.com/site/refurbished-46-class-45-9-10-diag--led-1080p-60hz-hdtv/5176005.p;jsessionid=077F79C49C17A02D5C4B2AF55E0BAE09.bbolsp-app02-181?id=1219113400432&skuId=5176005&st=categoryid$abcat0101001&cp=4&lp=1
ENERGY STAR Television,499.99,true,Samsung - 40" Class (40" Diag.) - LED - 1080p - 120Hz - 3D - HDTV,http://www.bestbuy.com/site/40-class-40-diag--led-1080p-120hz-3d-hdtv/8340069.p;jsessionid=077F79C49C17A02D5C4B2AF55E0BAE09.bbolsp-app02-181?id=1218873350743&skuId=8340069&st=categoryid$abcat0101001&cp=4&lp=2
ENERGY STAR Television,499.99,true,Samsung - Refurbished 46" Class (45-9/10" Diag.) - LED - 1080p - 120Hz - Smart - HDTV,http://www.bestbuy.com/site/refurbished-46-class-45-9-10-diag--led-1080p-120hz-smart-hdtv/1610945.p;jsessionid=077F79C49C17A02D5C4B2AF55E0BAE09.bbolsp-app02-181?id=1219057057023&skuId=1610945&st=categoryid$abcat0101001&cp=4&lp=3
ENERGY STAR Television,499.99,true,Samsung - 40" Class (40" Diag.) - LED - 1080p - 60Hz - Smart - HDTV,http://www.bestbuy.com/site/40-class-40-diag--led-1080p-60hz-smart-hdtv/5578649.p;jsessionid=077F79C49C17A02D5C4B2AF55E0BAE09.bbolsp-app02-181?id=1218666525649&skuId=5578649&st=categoryid$abcat0101001&cp=4&lp=4
ENERGY STAR Television,499.99,false,Panasonic - 39" Class (38-1/2" Diag.) - LED - 1080p - 120Hz - Smart - HDTV,http://www.bestbuy.com/site/39-class-38-1-2-diag--led-1080p-120hz-smart-hdtv/3730052.p;jsessionid=077F79C49C17A02D5C4B2AF55E0BAE09.bbolsp-app02-181?id=1219093275246&skuId=3730052&st=categoryid$abcat0101001&cp=4&lp=5
ENERGY STAR Television,499.99,false,Sony - BRAVIA - 40" Class (40" Diag.) - LED - 1080p - 60Hz - Smart - HDTV,http://www.bestbuy.com/site/bravia-40-class-40-diag--led-1080p-60hz-smart-hdtv/3417011.p;jsessionid=077F79C49C17A02D5C4B2AF55E0BAE09.bbolsp-app02-181?id=1219091132091&skuId=3417011&st=categoryid$abcat0101001&cp=4&lp=6
